GEOID,Longitude,Latitude,NH3 column
72125,-67.0372633,18.1077999,NaN
36117,-77.0494024,43.2181139,3.29415E+15
51163,-79.4477537,37.8145174,4.45557E+15
38095,-99.2481583,48.6821831,8.03525E+15
42045,-75.3988178,39.9166853,6.06764E+15
36063,-78.8129431,43.2726719,3.87995E+15
50003,-73.1114959,43.0353277,3.24734E+15
12019,-81.8650364,29.9865835,2.49265E+15
37183,-78.650624,35.7898464,5.66059E+15
39061,-84.5441868,39.1969272,8.20749E+15
34003,-74.0747272,40.9596985,3.98524E+15
32017,-114.8630367,37.634605,4.86079E+15
2180,-164.1889119,64.7836858,NaN
30055,-105.757222,47.6296277,5.70943E+15
19019,-91.8386658,42.4703284,1.16041E+16
17043,-88.0860389,41.8520577,9.01635E+15
46047,-103.5126087,43.2216189,8.88396E+15
27069,-96.7803493,48.7760403,7.32403E+15
13219,-83.4377284,33.8341247,6.12645E+15
48493,-98.0867336,29.173883,3.42478E+15
31059,-97.5967053,40.5250399,1.71416E+16
12079,-83.4704159,30.4472325,5.12651E+15
72031,-65.9687781,18.3967757,NaN
18153,-87.4158429,39.0892251,1.00963E+16
4012,-114.038806,33.7276104,7.47942E+15
13027,-83.5819054,30.8229337,5.52662E+15
2016,179.6211882,51.948964,NaN
2150,-153.9183721,57.7044003,NaN
20185,-98.7198888,38.0356303,1.77006E+16
13271,-82.9310634,31.9136406,5.46715E+15
26115,-83.4871059,41.916097,7.16647E+15
18181,-86.8642934,40.7509496,1.09982E+16
18113,-85.4172708,41.4046794,9.88523E+15
21139,-88.3634261,37.2095174,1.10803E+16
13201,-84.7303983,31.1629309,5.27051E+15
47103,-86.5934033,35.1427838,8.69902E+15
21211,-85.2282471,38.2390111,8.8527E+15
31185,-97.5967418,40.8730557,1.7547E+16
42001,-77.2177296,39.8694707,7.09977E+15
45005,-81.3632651,32.9797573,5.94436E+15
47037,-86.7847898,36.1691287,8.65194E+15
49047,-109.5177482,40.1258872,4.49814E+15
49049,-111.6685633,40.1204177,6.42418E+15
18021,-87.1158582,39.3939279,9.88505E+15
36047,-73.9506398,40.6350451,5.74575E+15
29141,-92.8748346,38.4208062,1.19001E+16
39075,-81.9300012,40.5655971,9.39294E+15
19143,-95.6337878,43.3785421,1.39448E+16
18079,-85.628103,38.9962289,9.8542E+15
16083,-114.6656386,42.352309,1.03637E+16
17165,-88.5450236,37.7515083,1.12923E+16
26077,-85.5328544,42.2462657,7.9761E+15
45061,-80.2512086,34.1586401,6.66869E+15
56019,-106.5885406,44.0440477,5.1096E+15
18027,-87.076943,38.6960898,1.13325E+16
26055,-85.5538484,44.7186875,4.42985E+15
22003,-92.8196052,30.6527435,6.24134E+15
46065,-99.9756842,44.3844521,1.13947E+16
46069,-99.4727359,44.5371743,1.19529E+16
45027,-80.2178886,33.6646821,5.88008E+15
30095,-109.3815759,45.6585447,4.42452E+15
47007,-85.2059104,35.5935612,7.18017E+15
21219,-87.1836416,36.8403384,9.59709E+15
47183,-88.7211938,36.3035963,1.13736E+16
29077,-93.3406409,37.2581957,1.15602E+16
42077,-75.5906269,40.6142409,4.99809E+15
31159,-97.140383,40.8719439,1.72897E+16
36015,-76.7524712,42.1486972,4.64155E+15
36121,-78.2285667,42.7013627,5.03908E+15
6099,-121.0028311,37.5623162,1.3274E+16
42095,-75.3074468,40.7527913,4.51712E+15
1103,-86.8464021,34.4544844,9.0697E+15
21027,-86.4329188,37.777988,8.57685E+15
28043,-89.8027405,33.770031,7.74409E+15
21213,-86.5817934,36.7409366,9.70582E+15
50013,-73.300759,44.8017867,3.56587E+15
39029,-80.778455,40.770073,7.33626E+15
51125,-78.8834397,37.7890795,4.82233E+15
12097,-81.1393116,28.0590267,6.19585E+14
5053,-92.4229794,34.2855683,7.18598E+15
13175,-82.9263171,32.3932197,5.64797E+15
36061,-73.9701871,40.7766419,5.77394E+15
5007,-94.2562984,36.3378189,1.23224E+16
72071,-67.0140227,18.4839829,NaN
12083,-82.0431004,29.2028047,1.73407E+15
51135,-78.0538655,37.1411668,5.93885E+15
34041,-75.0094978,40.8534914,4.54318E+15
36021,-73.6267175,42.2476964,4.23866E+15
51690,-79.8636475,36.6835269,5.16281E+15
40023,-95.5540792,34.0276995,8.21031E+15
20041,-97.1579434,38.8677353,1.50691E+16
48427,-98.7402346,26.5309027,1.78905E+15
13103,-81.3433553,32.361688,5.39479E+15
40129,-99.7415716,35.7085544,1.0914E+16
55103,-90.4356927,43.3761994,8.74261E+15
35025,-103.4132707,32.7956865,6.04707E+15
1075,-88.0874309,33.7870852,6.95252E+15
72054,-66.5600846,18.3739534,NaN
47117,-86.7658677,35.4683285,9.27971E+15
51011,-78.8109404,37.3707253,5.38824E+15
5087,-93.7240531,36.0125452,9.73167E+15
56033,-106.8812114,44.7813692,5.29437E+15
42041,-77.2634419,40.1648047,7.09707E+15
42055,-77.7245208,39.9267722,7.35875E+15
42079,-75.9760533,41.1730778,3.7588E+15
26039,-84.6113432,44.6801748,3.47207E+15
1113,-85.1869798,32.2898113,5.6808E+15
39019,-81.090787,40.5798841,7.12392E+15
51065,-78.2834938,37.830584,4.8625E+15
17097,-87.8059389,42.1859677,5.75255E+15
13195,-83.2037373,34.1285257,1.00316E+16
5039,-92.6539989,33.9678233,6.91994E+15
8057,-106.3292476,40.6634319,2.76881E+15
8063,-102.6030226,39.3053399,1.23297E+16
16073,-116.1896903,42.5728508,7.34045E+15
55141,-90.0388252,44.4614126,7.37707E+15
36013,-79.4075949,42.3042159,4.79606E+15
13067,-84.5741213,33.9399286,5.60613E+15
47091,-81.8612467,36.4532029,4.28534E+15
39013,-80.9677268,40.0176819,6.6713E+15
51195,-82.6215601,36.9745607,4.81754E+15
29035,-90.9457051,36.9448579,9.31175E+15
40013,-96.2651348,33.9640035,8.99931E+15
31035,-98.0508585,40.5236693,1.86182E+16
24017,-77.0154272,38.4728532,5.75977E+15
19033,-93.2509646,43.0749751,1.18263E+16
19073,-94.3887271,42.0425128,1.34784E+16
21205,-83.4280787,38.2042659,7.60375E+15
49055,-110.9908718,38.2598556,3.6991E+15
29031,-89.6856575,37.3841408,1.06862E+16
53071,-118.4803697,46.2546057,7.49897E+15
29133,-89.2959286,36.826264,1.19322E+16
5025,-92.1887141,33.8932006,6.99081E+15
48113,-96.7784238,32.7669866,6.68934E+15
72079,-67.0401109,17.9785111,NaN
18033,-85.0026969,41.3967596,9.34466E+15
22073,-92.1515814,32.480932,6.90967E+15
22095,-90.4909596,30.1440682,6.99823E+15
22091,-90.7083074,30.8225386,5.74304E+15
29197,-92.5190156,40.4693611,1.26287E+16
1059,-87.8428144,34.4419892,7.97263E+15
21041,-85.1240238,38.6683939,9.06396E+15
8019,-105.6707833,39.6894025,2.64683E+15
48267,-99.7463959,30.479472,3.0593E+15
26097,-85.3037625,46.1678678,2.95694E+15
48307,-99.3598557,31.2054766,4.05574E+15
28141,-88.2348272,34.7388349,7.89842E+15
48105,-101.4042113,30.7175316,3.43059E+15
48217,-97.130668,31.9826809,5.48739E+15
8075,-103.0904639,40.7280911,1.38655E+16
20055,-100.7399674,38.0498075,2.81074E+16
20125,-95.7424028,37.1895369,1.27768E+16
45039,-81.1270007,34.3956685,6.38186E+15
31033,-103.0119289,41.2142358,1.18344E+16
27091,-94.5470963,43.6771732,1.15584E+16
47155,-83.5249005,35.7878224,4.87324E+15
47139,-84.5411124,35.1094371,6.21423E+15
48263,-100.7697199,33.1847797,6.06022E+15
30099,-112.2817249,47.8190352,3.88923E+15
31069,-102.3029845,41.6333638,1.21134E+16
17117,-89.9263301,39.2659138,1.13088E+16
39141,-83.0595381,39.3238949,8.74054E+15
17195,-89.9110045,41.7506733,1.05773E+16
48141,-106.2414234,31.7664803,5.99329E+15
48301,-103.5612293,31.8449361,5.29767E+15
40077,-95.2722625,34.8751365,8.07801E+15
39167,-81.4906359,39.4506764,8.42309E+15
29091,-91.8873677,36.7743685,9.14312E+15
20047,-99.3047457,37.8835945,1.77939E+16
21111,-85.6576243,38.1895321,8.57579E+15
17107,-89.3653086,40.1292768,1.07647E+16
55139,-88.6681488,44.0857068,7.58283E+15
21075,-89.1876586,36.5525115,1.12305E+16
20079,-97.4367065,38.0501436,1.41598E+16
30021,-104.8982713,47.2661301,5.94911E+15
54091,-80.0465539,39.3324778,4.70364E+15
26111,-84.3794144,43.6482031,5.78898E+15
28119,-90.2901707,34.2528327,9.01097E+15
21093,-85.9631827,37.6958356,8.53464E+15
17081,-88.92421,38.3007796,1.10065E+16
46057,-97.178598,44.6806187,1.14377E+16
55069,-89.73224,45.333148,6.0402E+15
36033,-74.31067,44.5943758,2.98798E+15
51630,-77.4866583,38.2992718,5.46806E+15
54081,-81.2646719,37.7624694,4.92421E+15
35005,-104.4698374,33.3616045,6.42707E+15
35049,-105.9639718,35.5145309,3.47952E+15
6059,-117.7772068,33.6756872,8.62001E+15
4023,-110.8452278,31.525733,4.26366E+15
37053,-75.9412242,36.3721739,6.21651E+15
17101,-87.7302207,38.7189542,1.12033E+16
18067,-86.1141178,40.4835368,9.94328E+15
18125,-87.2325472,38.3979613,1.1182E+16
21047,-87.4929864,36.8920592,8.80764E+15
26045,-84.8464499,42.5895301,7.65347E+15
19179,-92.4094658,41.0312751,1.2784E+16
6025,-115.3554001,33.0408143,1.07825E+16
26027,-86.000142,41.9172431,7.98672E+15
28157,-91.3246169,31.1610908,5.54484E+15
2282,-140.416942,60.0174528,NaN
20179,-100.4412278,39.3505465,1.98832E+16
28079,-89.5222495,32.7606302,7.71962E+15
72025,-66.0509643,18.2111085,NaN
72027,-66.863134,18.4454691,NaN
28025,-88.782468,33.65967,7.42404E+15
28037,-90.8954573,31.4777726,5.27818E+15
28099,-89.1192743,32.752518,7.62195E+15
46045,-99.205362,45.4116802,1.14349E+16
72119,-65.7984342,18.3763694,NaN
1035,-86.9887221,31.4309257,5.99901E+15
18029,-84.975868,39.1408973,9.31776E+15
18071,-86.0425161,38.9119571,1.07187E+16
28081,-88.6824388,34.2923703,7.70379E+15
22125,-91.421776,30.8733639,6.07644E+15
5035,-90.3051195,35.1975594,9.98825E+15
12063,-85.2088141,30.7892485,5.64029E+15
48125,-100.7876173,33.6153628,6.37224E+15
51115,-76.2688078,37.4253479,4.88946E+15
38075,-101.6581522,48.7127815,8.09367E+15
48283,-99.0967743,28.3510976,2.27804E+15
36067,-76.1961336,43.0065163,4.6079E+15
19087,-91.5472594,40.9848025,1.28837E+16
31083,-99.4034177,40.1787663,2.01298E+16
30075,-105.555344,45.4089262,6.21374E+15
72075,-66.4904965,17.9979735,NaN
55091,-91.8348898,44.6274362,1.06561E+16
4001,-109.4901722,35.385084,2.93512E+15
29121,-92.56434,39.829795,1.1347E+16
48279,-102.3480182,34.0688615,1.06814E+16
20097,-99.2865389,37.5612311,1.6326E+16
48015,-96.2701696,29.8919013,3.90622E+15
29061,-93.970053,39.9628387,1.34071E+16
13253,-84.8676853,30.9339599,6.23613E+15
26101,-86.3275365,44.2452677,5.0905E+15
19119,-96.2072011,43.3835796,1.76039E+16
48233,-101.3627461,35.837047,1.40241E+16
40139,-101.4838549,36.7463169,2.13466E+16
40153,-99.2736609,36.4256189,1.24802E+16
19003,-94.6969059,41.0216555,1.43243E+16
6101,-121.7039397,39.0361898,6.86606E+15
42105,-77.8944358,41.7485866,3.72071E+15
48465,-101.1433237,29.8752853,3.37914E+15
20077,-98.0665901,37.188184,1.34464E+16
19133,-95.9565661,42.0494317,1.55775E+16
49023,-112.790471,39.71412,6.62031E+15
40137,-97.8556068,34.4813609,9.42083E+15
36017,-75.6022407,42.4780238,4.26584E+15
17143,-89.7669933,40.7859722,1.00195E+16
19091,-94.2027754,42.7822212,1.34932E+16
31177,-96.2245771,41.5339726,1.75608E+16
55049,-90.1336915,43.0010208,8.8968E+15
27097,-94.2666194,46.0204839,9.13218E+15
42003,-79.9804515,40.4697574,5.31976E+15
29205,-92.0887194,39.7975309,1.25478E+16
39097,-83.4008874,39.8966098,8.80346E+15
20201,-97.0956108,39.7767142,1.58471E+16
17019,-88.1969749,40.1389845,9.85131E+15
16087,-116.7977917,44.4482229,5.01541E+15
17045,-87.7471102,39.679037,1.02482E+16
8121,-103.2097445,39.9657899,1.13087E+16
39065,-83.6640773,40.6604152,9.70892E+15
26113,-85.0854708,44.325424,5.14826E+15
38093,-98.9561228,46.9722235,8.7251E+15
29203,-91.3913284,37.1524984,8.86819E+15
48423,-95.2689389,32.3751053,5.65283E+15
40143,-95.9418132,36.1203177,1.19753E+16
40091,-95.6717865,35.3691078,1.00016E+16
48395,-96.5149408,31.025481,5.2634E+15
48171,-98.9418498,30.3250929,3.04363E+15
26125,-83.3842103,42.6604518,5.58396E+15
38033,-103.8446117,46.9389237,6.42579E+15
56027,-104.4683727,43.062159,7.05942E+15
27117,-96.2570147,44.0153614,1.25093E+16
51099,-77.1626355,38.2771799,5.92049E+15
53025,-119.467788,47.2136328,6.07292E+15
27129,-94.9556169,44.7236969,1.12599E+16
12001,-82.357221,29.6757403,2.57326E+15
31091,-101.117324,41.920317,1.21412E+16
51147,-78.4329574,37.2248813,4.98016E+15
49007,-110.5884845,39.673284,3.86731E+15
42017,-75.10706,40.3368872,4.97099E+15
46059,-99.0045751,44.5467133,1.30329E+16
42081,-77.0552624,41.3438824,4.28193E+15
16057,-116.7309737,46.8189202,4.91927E+15
13237,-83.3717898,33.3210605,6.62375E+15
51640,-80.9143083,36.6656397,4.38638E+15
35037,-103.5480713,35.1070184,7.78992E+15
48269,-100.2453455,33.6142675,6.1959E+15
5073,-93.611514,33.2406294,6.44366E+15
48451,-100.4638499,31.3982946,4.12438E+15
12049,-81.8215798,27.4928458,4.76004E+14
39025,-84.1494847,39.0520537,8.37736E+15
48501,-102.8322409,33.1623386,6.33986E+15
41071,-123.3163993,45.2478274,2.69412E+15
19115,-91.2569936,41.2182111,1.16868E+16
20049,-96.2446421,37.4560259,1.24059E+16
39121,-81.452493,39.7672317,7.99709E+15
39137,-84.1298791,41.0245334,1.12126E+16
48425,-97.769217,32.2180714,5.78936E+15
42075,-76.4648185,40.3714482,7.80551E+15
30035,-112.9905023,48.7056706,3.30628E+15
32027,-118.4094765,40.439639,4.56681E+15
27087,-95.8110885,47.3283866,7.23458E+15
34031,-74.2994078,41.0366554,3.42653E+15
30047,-114.0836866,47.6429007,4.11446E+15
48261,-97.5911434,26.8902129,1.71354E+15
48033,-101.439199,32.7385899,5.23542E+15
29157,-89.8021249,37.7111296,1.05643E+16
48411,-98.8192922,31.1551375,4.1835E+15
40073,-97.9345565,35.9494357,1.18414E+16
48051,-96.6220912,30.4934867,4.52797E+15
36035,-74.4236782,43.1156093,3.36328E+15
28133,-90.5950901,33.6055289,8.88168E+15
27053,-93.4752279,45.0061209,8.75209E+15
42027,-77.847667,40.9093218,4.4164E+15
48025,-97.7425858,28.4160769,2.52846E+15
47077,-88.3876742,35.6539945,9.23376E+15
19171,-92.5294115,42.074848,1.18948E+16
20175,-100.8552566,37.1809599,2.28296E+16
19135,-92.8696415,41.0288473,1.22016E+16
31147,-95.7186026,40.1237427,1.48025E+16
17021,-89.2795927,39.5455242,1.02399E+16
12089,-81.7650867,30.6059629,3.66242E+15
12133,-85.6558052,30.6021017,5.20064E+15
13007,-84.4548812,31.3195798,6.14245E+15
13275,-83.9198155,30.8646195,5.74915E+15
21005,-84.9864171,38.0053963,8.93586E+15
21185,-85.4561499,38.4001274,9.1629E+15
13057,-84.4750574,34.2443166,6.75683E+15
38065,-101.3314198,47.1180789,8.5963E+15
26133,-85.3222825,43.9975523,4.71695E+15
47109,-88.5637397,35.1753751,9.11721E+15
53001,-118.5128614,47.0112378,7.42429E+15
29057,-93.854878,37.4323495,1.24423E+16
22101,-91.4638037,29.6293488,4.23786E+15
50007,-73.0694099,44.4633289,2.89454E+15
72045,-66.2194806,18.2250315,NaN
15009,-156.6015502,20.8559308,NaN
22057,-90.394849,29.4919925,5.31466E+15
19139,-91.1186992,41.483776,1.11852E+16
12113,-87.0189188,30.6753483,5.81909E+15
18101,-86.8018468,38.705322,1.00783E+16
21203,-84.3143684,37.3610502,7.94171E+15
21223,-85.3512075,38.6200401,9.18502E+15
13055,-85.3452894,34.4741785,7.91106E+15
45033,-79.3752937,34.3902087,7.21145E+15
37103,-77.3561946,35.0322677,8.397E+15
29199,-92.1428235,40.4476855,1.1898E+16
20131,-96.0053805,39.7910427,1.47007E+16
20137,-99.8992352,39.7838666,1.88913E+16
72007,-66.1284959,18.2565236,NaN
72033,-66.148819,18.4446135,NaN
31065,-99.9096631,40.191865,1.98351E+16
13087,-84.5838902,30.8806431,5.85762E+15
18177,-85.0067351,39.8630908,1.01223E+16
21009,-85.9321078,36.9628048,1.02472E+16
31093,-98.5133417,41.2168513,2.16151E+16
38025,-102.6123216,47.3545572,7.50951E+15
6005,-120.653858,38.4435493,7.23356E+15
47049,-84.9377641,36.3698921,6.89474E+15
20031,-95.7291373,38.2364502,1.26152E+16
26023,-85.0668852,41.9184551,8.81826E+15
51031,-79.0954282,37.2101515,4.43302E+15
39105,-82.0283968,39.0898068,8.36547E+15
54067,-80.7975148,38.2914318,5.47771E+15
40053,-97.7881508,36.7882544,1.39058E+16
46115,-98.3396152,44.9237717,1.27517E+16
50027,-72.5988132,43.5724477,2.30295E+15
48455,-95.1516869,31.096675,4.96754E+15
35001,-106.6690805,35.053628,4.72422E+15
13205,-84.192038,31.228997,6.82038E+15
15001,-155.5024434,19.5977643,NaN
21147,-84.4910515,36.7311363,6.78193E+15
21191,-84.3519435,38.6962841,8.30656E+15
21215,-85.3173123,38.025313,8.62194E+15
30041,-110.106321,48.6319595,4.35306E+15
31175,-98.9834841,41.5640938,1.99762E+16
48069,-102.2587856,34.5336207,2.03717E+16
24043,-77.8146709,39.6036207,6.75656E+15
21133,-82.8612507,37.1185357,5.67419E+15
34033,-75.3573559,39.5738282,6.84764E+15
51680,-79.1954582,37.3990161,3.81961E+15
5125,-92.674463,34.6485246,7.75984E+15
54053,-82.0290067,38.770914,8.0855E+15
54021,-80.8494132,38.9158671,7.77092E+15
28063,-91.0438779,31.7336333,5.20978E+15
38079,-99.8404634,48.7682715,8.0796E+15
30103,-107.2857723,46.2294408,5.7825E+15
21049,-84.1451152,37.9703141,8.74715E+15
72101,-66.420392,18.3180168,NaN
26005,-86.2614034,42.4212512,6.15277E+15
47005,-88.0712321,36.0709478,9.62583E+15
27015,-94.7336472,44.2465415,1.10634E+16
47137,-85.075741,36.5593638,6.92496E+15
51109,-77.959795,37.9727041,4.38821E+15
18145,-85.7921742,39.5241345,1.04103E+16
39049,-83.0090858,39.9698749,9.18737E+15
49021,-113.3067405,37.9093044,4.61235E+15
32009,-117.6323824,37.7789658,4.79758E+15
26083,-88.3513318,47.3672969,3.13097E+15
49039,-111.5769332,39.3734262,4.91311E+15
20093,-101.3081363,37.9944614,2.31126E+16
12009,-80.7003334,28.2983112,8.66469E+14
18105,-86.52331,39.1607286,9.27997E+15
19117,-93.3314666,41.033344,1.30123E+16
21239,-84.7488546,38.0431027,8.6331E+15
45053,-81.021627,32.43059,6.19342E+15
48043,-103.2524579,29.8089965,3.29599E+15
45065,-82.3161961,33.8975992,5.89702E+15
45087,-81.6158961,34.6903965,5.38327E+15
27103,-94.2456844,44.3588204,1.1201E+16
55075,-87.991198,45.3468989,5.55983E+15
53011,-122.4859533,45.7717295,2.67127E+15
55099,-90.3596497,45.6790725,5.54625E+15
18103,-86.0442575,40.7728833,1.03727E+16
20053,-98.2053552,38.7008451,1.66176E+16
22123,-91.4519982,32.7924797,7.66863E+15
12077,-84.8685805,30.2598494,4.74833E+15
20083,-99.8984067,38.0874927,2.09422E+16
20119,-100.3600936,37.2438862,1.82396E+16
21149,-87.2655972,37.5267075,1.14806E+16
28001,-91.3517966,31.4862243,5.14659E+15
72083,-66.9775799,18.2275938,NaN
28057,-88.3631269,34.2810747,7.47639E+15
21073,-84.8687863,38.234919,8.39619E+15
23009,-68.3707034,44.5649063,9.5831E+14
23013,-69.0385145,44.0420446,1.49362E+15
13217,-83.8513597,33.5527507,6.22529E+15
46049,-99.1535637,45.0654764,1.24655E+16
26061,-88.6519034,46.998427,4.5636E+15
30061,-115.0853849,47.1296868,3.36561E+15
47051,-86.0992032,35.1559259,8.04631E+15
22029,-91.626315,31.4698053,5.75023E+15
22063,-90.7274738,30.4404194,5.71967E+15
25009,-70.8649085,42.6427082,2.67779E+15
46019,-103.5014361,44.8962264,7.28815E+15
8035,-104.9259871,39.325414,5.0609E+15
45079,-80.8980371,34.0290952,6.24559E+15
18095,-85.7224543,40.166203,1.02033E+16
40099,-97.0715567,34.4857664,9.60987E+15
54009,-80.578691,40.2726454,6.14828E+15
54013,-81.1154775,38.8441591,8.07926E+15
51021,-81.1258532,37.1306124,4.41185E+15
30111,-108.2766564,45.9369867,5.72825E+15
54043,-82.0776231,38.1717696,6.87669E+15
6033,-122.7452171,39.1080094,3.11121E+15
13131,-84.2449647,30.8759004,5.57021E+15
8021,-106.1764473,37.2134065,2.6807E+15
49037,-109.7915742,37.6026332,3.54489E+15
18133,-86.8533729,39.6655479,9.9592E+15
16047,-114.8214203,42.9731849,1.53681E+16
47167,-89.7471452,35.4987625,1.06948E+16
22121,-91.309808,30.4640516,5.57305E+15
29171,-93.0145314,40.4786055,1.21176E+16
56039,-110.426087,44.048662,3.85294E+15
55043,-90.6942288,42.8700275,1.02354E+16
38059,-101.2982647,46.7108188,8.54725E+15
37041,-76.6027521,36.128979,6.85267E+15
37021,-82.5304234,35.6093706,4.42751E+15
6063,-120.8243709,39.9922953,3.36476E+15
51730,-77.3923681,37.2047302,6.48575E+15
50023,-72.6094444,44.2749694,2.82021E+15
46093,-102.7141689,44.6052822,8.32768E+15
18097,-86.1357939,39.7829759,9.3864E+15
5017,-91.2971578,33.2671393,8.30197E+15
13021,-83.6941941,32.8088446,5.46625E+15
72059,-66.7982933,18.0053378,NaN
72131,-66.969064,18.3310643,NaN
5115,-93.0268181,35.456557,8.74534E+15
51175,-77.1038135,36.7200678,6.93057E+15
48183,-94.8162768,32.4864014,5.28564E+15
36087,-74.0246616,41.1546276,3.51607E+15
5089,-92.6785765,36.2666636,9.01301E+15
51800,-76.6347808,36.6971573,7.14885E+15
8041,-104.5274718,38.8273831,5.92769E+15
29187,-90.4738684,37.8107068,8.83985E+15
48475,-103.1051127,31.5130687,4.87456E+15
8061,-102.7568494,38.387663,1.16289E+16
48487,-99.2424397,34.0849199,8.26426E+15
41015,-124.2109292,42.4664387,1.83641E+15
8119,-105.1873651,38.8699759,3.21227E+15
29049,-94.3958028,39.6087233,1.45449E+16
49051,-111.1615683,40.3348838,4.03751E+15
16029,-111.5442734,42.7860724,5.92296E+15
37157,-79.7827539,36.3818062,4.78937E+15
5117,-91.5536205,34.8311162,1.01288E+16
5011,-92.1691559,33.4665491,6.74491E+15
48193,-98.1117562,31.7073424,4.65445E+15
24011,-75.831662,38.8715306,1.00857E+16
27041,-95.462155,45.9368351,9.07536E+15
30043,-112.0594284,46.1242317,3.91182E+15
51059,-77.2732524,38.8295203,5.21888E+15
30023,-113.1416236,46.0946716,3.27435E+15
47001,-84.1954177,36.1167307,5.97762E+15
39077,-82.594641,41.1450798,8.07541E+15
13005,-82.4514325,31.5502095,5.35133E+15
10001,-75.5029819,39.0970884,8.78949E+15
39173,-83.6226821,41.3601834,8.49476E+15
13157,-83.5625568,34.1309052,8.05384E+15
20003,-95.2920464,38.2151139,1.24336E+16
17095,-90.2137921,40.9309446,1.05292E+16
30107,-109.8576843,46.4969673,3.82672E+15
47015,-86.0624044,35.808394,8.01697E+15
23007,-70.4149354,44.9767238,1.76484E+15
21165,-83.589355,37.9354855,7.44915E+15
46089,-99.2114212,45.7842491,1.049E+16
8051,-107.0568798,38.6704993,2.26051E+15
26029,-85.5436841,45.6185538,2.46985E+15
27151,-95.6901243,45.2758101,1.09464E+16
39147,-83.1275469,41.1199923,8.33004E+15
13267,-82.0592081,32.0437683,5.89443E+15
48429,-98.8393443,32.7380521,5.67976E+15
37117,-77.1196022,35.8473006,7.618E+15
30081,-114.105795,46.0777441,3.36617E+15
13317,-82.7479211,33.7790312,6.25588E+15
53043,-118.4176925,47.5827433,4.56514E+15
6081,-122.3715457,37.4146725,2.83915E+15
39171,-84.5843235,41.5649587,1.03464E+16
8009,-102.5437412,37.3097802,1.02761E+16
16021,-116.5246676,48.7731313,3.37853E+15
16007,-111.3275168,42.2858922,5.52166E+15
39159,-83.3670416,40.2959008,9.32463E+15
39035,-81.6049566,41.555037,5.49031E+15
48285,-96.9236334,29.3825778,3.04302E+15
40105,-95.6133123,36.7896148,1.27291E+16
13125,-82.6069126,33.2274908,5.19289E+15
41059,-118.7338795,45.5911997,4.91743E+15
46102,-102.5614857,43.333393,9.6065E+15
20117,-96.5212426,39.7827091,1.41694E+16
22065,-91.2319321,32.3468782,7.12613E+15
30105,-106.6704238,48.3498496,4.92359E+15
13313,-84.968541,34.8017261,8.41828E+15
20203,-101.3474341,38.4819222,2.06626E+16
46023,-98.5951429,43.2061853,1.59963E+16
31027,-97.2568696,42.6045604,1.89704E+16
53035,-122.6496339,47.6395948,1.27105E+15
17111,-88.452245,42.3242982,8.10771E+15
30069,-108.2265753,47.1419168,4.62383E+15
29033,-93.5002266,39.4273754,1.23668E+16
53075,-117.5353898,46.9059441,5.61391E+15
27147,-93.2204527,44.0152607,9.87899E+15
31169,-97.596186,40.1734871,1.62444E+16
47033,-89.1324936,35.8187949,1.13254E+16
19079,-93.7091296,42.3907886,1.3703E+16
39165,-84.1699402,39.4256625,9.13016E+15
13255,-84.2849046,33.2623481,5.01918E+15
34019,-74.9119695,40.5652832,4.37698E+15
29217,-94.3415972,37.8501957,1.35984E+16
18121,-87.1969502,39.7742496,9.68008E+15
19069,-93.2714152,42.7365451,1.23989E+16
13035,-83.9582206,33.2903551,6.09123E+15
8039,-104.1140759,39.3151572,7.22346E+15
44001,-71.2866874,41.7068397,3.36291E+15
48035,-97.6376407,31.9008189,4.7967E+15
44005,-71.2830626,41.5010449,2.75407E+15
39045,-82.626685,39.747694,9.37893E+15
38069,-99.966497,48.2388827,8.64493E+15
17015,-89.9241894,42.0709,1.04755E+16
27125,-96.08718,47.8654866,7.72497E+15
41031,-121.1786315,44.6451505,2.48437E+15
47021,-87.1008077,36.2551687,9.72904E+15
46127,-96.6508287,42.8311064,1.83394E+16
1051,-86.1427347,32.597229,5.54726E+15
13187,-83.9989251,34.5681403,6.12388E+15
39083,-82.4223929,40.4036198,9.14198E+15
19017,-92.3273559,42.7808946,1.09406E+16
48175,-97.4304145,28.6607,2.24537E+15
37089,-82.4797406,35.3364146,4.68888E+15
12061,-80.5747894,27.7005283,-2.61994E+14
48393,-100.8366824,35.838596,1.25969E+16
31049,-102.332609,41.1119026,1.34448E+16
36051,-77.778463,42.7290418,5.98667E+15
19141,-95.6256244,43.0837455,1.51922E+16
48059,-99.372249,32.2931499,4.89866E+15
48379,-95.795613,32.8704571,6.85689E+15
20067,-101.2993622,37.547537,2.58019E+16
51105,-83.1301117,36.7017206,5.40198E+15
35051,-107.1881612,33.1194684,4.14846E+15
5043,-91.7227781,33.5872418,7.75726E+15
31123,-102.9905936,41.7322039,1.22767E+16
29015,-93.2879421,38.3010358,1.22681E+16
5109,-93.6586589,34.1581907,7.86569E+15
8077,-108.4605707,39.019524,3.67124E+15
29065,-91.4897172,37.6030721,9.56471E+15
51185,-81.5629237,37.1253949,3.9352E+15
42103,-75.0315143,41.3259485,3.89216E+15
42115,-75.8009686,41.8196651,4.12892E+15
48343,-94.7312653,33.116466,7.42283E+15
42125,-80.2521319,40.2000054,6.06686E+15
50001,-73.1415807,44.0312479,3.36263E+15
20103,-95.038977,39.1895108,1.34897E+16
